raceId,driverId,lap,position,time,milliseconds
1085,4,49,6,1:52.086,112086
1085,4,50,6,1:59.741,119741
1085,4,51,6,1:38.370,98370
1085,4,52,6,1:38.636,98636
1085,4,53,6,1:38.160,98160
1085,847,1,6,1:47.996,107996
1085,847,2,6,1:39.807,99807
1085,847,3,5,1:39.389,99389
1085,847,4,5,1:38.837,98837
1085,847,5,5,1:39.600,99600
1085,847,6,5,1:39.927,99927
1085,847,7,5,1:39.790,99790
1085,847,8,5,1:39.014,99014
1085,847,9,5,1:39.212,99212
1085,847,10,5,1:39.527,99527
1085,847,11,5,1:39.588,99588
1085,847,12,5,1:39.353,99353
1085,847,13,5,1:39.273,99273
1085,847,14,5,1:39.807,99807
1085,847,15,5,1:39.543,99543
1085,847,16,4,1:39.345,99345
1085,847,17,4,1:39.733,99733
1085,847,18,4,2:07.168,127168
1085,847,19,4,2:42.490,162490
1085,847,20,4,2:26.413,146413
1085,847,21,4,1:39.469,99469
1085,847,22,4,1:38.344,98344
1085,847,23,4,1:38.234,98234
1085,847,24,4,1:38.502,98502
1085,847,25,4,1:39.024,99024
1085,847,26,4,1:38.476,98476
1085,847,27,4,1:37.950,97950
1085,847,28,4,1:38.185,98185
1085,847,29,4,1:38.450,98450
1085,847,30,5,1:40.105,100105
1085,847,31,5,1:38.725,98725
1085,847,32,5,1:38.591,98591
1085,847,33,5,1:38.604,98604
1085,847,34,5,1:38.326,98326
1085,847,35,5,1:38.340,98340
1085,847,36,5,1:38.746,98746
1085,847,37,5,1:38.225,98225
1085,847,38,5,1:38.289,98289
1085,847,39,5,1:38.368,98368
1085,847,40,5,1:38.025,98025
1085,847,41,5,1:38.252,98252
1085,847,42,4,1:39.349,99349
1085,847,43,4,1:38.415,98415
1085,847,44,4,1:38.438,98438
1085,847,45,4,1:38.084,98084
1085,847,46,4,1:37.627,97627
1085,847,47,4,1:38.097,98097
1085,847,48,4,1:38.490,98490
1085,847,49,4,1:41.792,101792
1085,847,50,3,2:09.363,129363
1085,847,51,3,1:37.548,97548
1085,847,52,3,1:38.349,98349
1085,847,53,3,1:38.013,98013
1085,846,1,7,1:48.540,108540
1085,846,2,7,1:40.479,100479
1085,846,3,7,1:40.356,100356
1085,846,4,7,1:40.078,100078
1085,846,5,7,1:40.050,100050
1085,846,6,7,1:40.496,100496
1085,846,7,7,1:40.400,100400
1085,846,8,7,1:40.212,100212
1085,846,9,7,1:40.026,100026
1085,846,10,7,1:40.143,100143
1085,846,11,7,1:40.488,100488
1085,846,12,7,1:40.035,100035
1085,846,13,7,1:40.267,100267
1085,846,14,7,1:40.369,100369
1085,846,15,7,1:40.144,100144
1085,846,16,7,1:40.411,100411
1085,846,17,7,1:41.207,101207
1085,846,18,7,2:13.216,133216
1085,846,19,6,2:26.803,146803
1085,846,20,6,2:24.189,144189
1085,846,21,7,1:40.661,100661
1085,846,22,7,1:39.708,99708
1085,846,23,7,1:39.750,99750
1085,846,24,7,1:39.560,99560
1085,846,25,7,1:39.618,99618
1085,846,26,7,1:39.354,99354
1085,846,27,7,1:39.082,99082
1085,846,28,7,1:38.985,98985
1085,846,29,7,1:39.536,99536
1085,846,30,7,1:39.489,99489
1085,846,31,7,1:39.695,99695
1085,846,32,7,1:39.519,99519
1085,846,33,7,1:39.636,99636
1085,846,34,7,1:40.323,100323
1085,846,35,7,1:39.814,99814
1085,846,36,7,1:39.597,99597
1085,846,37,7,1:39.493,99493
1085,846,38,7,1:39.470,99470
1085,846,39,7,1:39.409,99409
1085,846,40,7,1:39.131,99131
1085,846,41,7,1:39.125,99125
1085,846,42,6,1:39.389,99389
1085,846,43,6,1:39.037,99037
1085,846,44,6,1:39.296,99296
1085,846,45,7,1:39.897,99897
1085,846,46,7,1:39.321,99321
1085,846,47,7,1:39.161,99161
1085,846,48,7,1:39.038,99038
1085,846,49,7,1:55.189,115189
1085,846,50,7,1:55.830,115830
1085,846,51,7,1:39.475,99475
1085,846,52,7,1:39.509,99509
1085,846,53,7,1:40.132,100132
1085,817,1,8,1:49.249,109249
1085,817,2,8,1:40.948,100948
1085,817,3,8,1:40.796,100796
1085,817,4,8,1:40.293,100293
1085,817,5,8,1:40.235,100235
1085,817,6,8,1:40.360,100360
1085,817,7,9,1:41.733,101733
1085,817,8,9,1:40.842,100842
1085,817,9,9,1:40.415,100415
1085,817,10,9,1:40.627,100627
1085,817,11,9,1:40.771,100771
1085,817,12,9,1:40.474,100474
1085,817,13,9,1:40.786,100786
1085,817,14,9,1:40.905,100905
1085,817,15,9,1:40.456,100456
1085,817,16,9,1:40.747,100747
1085,817,17,10,1:41.543,101543
1085,817,18,9,2:14.243,134243
1085,817,19,7,2:19.588,139588
1085,817,20,7,2:23.386,143386
1085,817,21,8,1:40.922,100922
1085,817,22,8,1:39.796,99796
1085,817,23,8,1:39.815,99815
1085,817,24,8,1:39.694,99694
1085,817,25,8,1:39.427,99427
1085,817,26,8,1:39.506,99506
1085,817,27,8,1:39.133,99133
1085,817,28,8,1:39.462,99462
1085,817,29,8,1:39.791,99791
1085,817,30,8,1:39.724,99724
1085,817,31,8,1:39.675,99675
1085,817,32,8,1:39.368,99368
1085,817,33,8,1:39.943,99943
1085,817,34,8,1:39.863,99863
1085,817,35,8,1:40.270,100270
1085,817,36,8,1:39.806,99806
1085,817,37,8,1:39.808,99808
1085,817,38,8,1:39.767,99767
1085,817,39,8,1:39.675,99675
1085,817,40,8,1:39.584,99584
1085,817,41,8,1:39.928,99928
1085,817,42,8,1:39.675,99675
1085,817,43,7,1:39.708,99708
1085,817,44,8,1:40.312,100312
1085,817,45,9,1:41.069,101069
1085,817,46,9,1:39.739,99739
1085,817,47,9,1:39.339,99339
1085,817,48,9,1:39.389,99389
1085,817,49,9,1:58.346,118346
1085,817,50,9,1:53.693,113693
1085,817,51,9,1:39.363,99363
1085,817,52,9,1:39.207,99207
1085,817,53,9,1:39.290,99290
1085,839,1,9,1:50.622,110622
1085,839,2,9,1:40.899,100899
1085,839,3,9,1:40.621,100621
1085,839,4,9,1:39.948,99948
1085,839,5,9,1:40.066,100066
1085,839,6,9,1:40.285,100285
1085,839,7,8,1:40.327,100327
1085,839,8,8,1:40.502,100502
1085,839,9,8,1:40.671,100671
1085,839,10,8,1:40.327,100327
1085,839,11,8,1:40.641,100641
1085,839,12,8,1:40.318,100318
1085,839,13,8,1:40.528,100528
1085,839,14,8,1:40.746,100746
1085,839,15,8,1:40.252,100252
1085,839,16,8,1:40.608,100608
1085,839,17,8,1:40.527,100527
1085,839,18,11,2:21.240,141240
1085,839,19,9,2:19.208,139208
1085,839,20,9,2:20.902,140902
1085,839,21,9,1:40.602,100602
1085,839,22,9,1:40.339,100339
1085,839,23,9,1:39.788,99788
1085,839,24,9,1:39.619,99619
1085,839,25,9,1:39.662,99662
1085,839,26,9,1:39.689,99689
1085,839,27,9,1:39.271,99271
1085,839,28,9,1:39.361,99361
1085,839,29,9,1:39.532,99532
1085,839,30,9,1:39.587,99587
1085,839,31,9,1:39.801,99801
1085,839,32,9,1:39.551,99551
1085,839,33,9,1:39.636,99636
1085,839,34,9,1:39.374,99374
1085,839,35,9,1:40.255,100255
1085,839,36,9,1:39.914,99914
1085,839,37,9,1:39.773,99773
1085,839,38,9,1:39.822,99822
1085,839,39,9,1:39.725,99725
1085,839,40,9,1:39.580,99580
1085,839,41,9,1:39.777,99777
1085,839,42,9,1:39.760,99760
1085,839,43,9,1:39.992,99992
1085,839,44,9,1:39.711,99711
1085,839,45,8,1:40.077,100077
1085,839,46,8,1:39.428,99428
1085,839,47,8,1:38.962,98962
1085,839,48,8,1:39.063,99063
1085,839,49,8,1:57.115,117115
1085,839,50,8,1:54.785,114785
1085,839,51,8,1:38.801,98801
1085,839,52,8,1:38.797,98797
1085,839,53,8,1:38.684,98684
1085,840,1,10,1:51.666,111666
1085,840,2,10,1:40.753,100753
1085,840,3,10,1:40.451,100451
1085,840,4,10,1:40.102,100102
1085,840,5,10,1:40.139,100139
1085,840,6,10,1:40.430,100430
1085,840,7,10,1:40.753,100753
1085,840,8,10,1:40.691,100691
1085,840,9,10,1:40.599,100599
1085,840,10,10,1:40.772,100772
1085,840,11,10,1:40.739,100739
1085,840,12,10,1:40.789,100789
1085,840,13,11,1:42.019,102019
1085,840,14,11,1:40.823,100823
1085,840,15,11,1:40.593,100593
1085,840,16,11,1:40.675,100675
1085,840,17,11,1:40.736,100736
1085,840,18,12,2:18.213,138213
1085,840,19,10,2:18.541,138541
1085,840,20,10,2:20.153,140153
1085,840,21,10,1:41.049,101049
1085,840,22,10,1:40.435,100435
1085,840,23,10,1:39.849,99849
1085,840,24,10,1:39.759,99759
1085,840,25,10,1:39.738,99738
1085,840,26,10,1:39.647,99647
1085,840,27,10,1:39.705,99705
1085,840,28,10,1:39.511,99511
1085,840,29,10,1:39.524,99524
1085,840,30,10,1:39.770,99770
1085,840,31,10,1:40.177,100177
1085,840,32,10,1:39.695,99695
1085,840,33,10,1:39.796,99796
1085,840,34,10,1:39.905,99905
1085,840,35,10,1:40.215,100215
1085,840,36,10,1:39.978,99978
1085,840,37,10,1:39.947,99947
1085,840,38,10,1:40.066,100066
1085,840,39,10,1:39.739,99739
1085,840,40,10,1:39.556,99556
1085,840,41,10,1:39.449,99449
1085,840,42,10,1:39.375,99375
1085,840,43,10,1:39.440,99440
1085,840,44,10,1:39.566,99566
1085,840,45,10,1:39.766,99766
1085,840,46,10,1:39.358,99358
1085,840,47,10,1:39.285,99285
1085,840,48,10,1:39.467,99467
1085,840,49,10,1:58.265,118265
1085,840,50,10,1:53.791,113791
1085,840,51,10,1:39.411,99411
1085,840,52,10,1:39.185,99185
1085,840,53,10,1:40.605,100605
1085,20,1,11,1:52.214,112214
1085,20,2,11,1:41.161,101161
1085,20,3,11,1:40.340,100340
1085,20,4,11,1:40.078,100078
1085,20,5,11,1:40.216,100216
1085,20,6,11,1:40.344,100344
1085,20,7,11,1:40.710,100710
1085,20,8,11,1:40.834,100834
1085,20,9,11,1:40.562,100562
1085,20,10,11,1:40.724,100724
1085,20,11,11,1:40.883,100883
1085,20,12,12,1:41.964,101964
1085,20,13,12,1:41.066,101066
1085,20,14,12,1:41.077,101077
1085,20,15,12,1:40.752,100752
1085,20,16,12,1:40.726,100726
1085,20,17,12,1:40.875,100875
1085,20,18,6,1:59.460,119460
1085,20,19,12,2:40.884,160884
1085,20,20,13,2:16.561,136561
1085,20,21,13,1:40.675,100675
1085,20,22,13,1:41.011,101011
1085,20,23,13,1:40.563,100563
1085,20,24,13,1:40.060,100060
1085,20,25,13,1:39.748,99748
1085,20,26,13,1:39.736,99736
1085,20,27,13,1:39.910,99910
1085,20,28,12,1:39.586,99586
1085,20,29,12,1:39.594,99594
1085,20,30,12,1:39.718,99718
1085,20,31,12,1:39.876,99876
1085,20,32,12,1:39.767,99767
1085,20,33,12,1:39.822,99822
1085,20,34,12,1:39.788,99788
1085,20,35,12,1:40.025,100025
1085,20,36,12,1:39.917,99917
1085,20,37,12,1:39.869,99869
1085,20,38,12,1:40.554,100554
1085,20,39,11,1:39.392,99392
1085,20,40,11,1:39.507,99507
1085,20,41,11,1:39.415,99415
1085,20,42,11,1:39.124,99124
1085,20,43,11,1:39.044,99044
1085,20,44,11,1:39.259,99259
1085,20,45,11,1:39.260,99260
1085,20,46,11,1:39.239,99239
1085,20,47,11,1:39.157,99157
1085,20,48,11,1:39.083,99083
1085,20,49,11,1:58.515,118515
1085,20,50,11,1:53.434,113434
1085,20,51,11,1:39.437,99437
1085,20,52,11,1:39.218,99218
1085,20,53,11,1:41.872,101872
1085,848,1,12,1:52.802,112802
1085,848,2,13,1:42.001,102001
1085,848,3,13,1:40.395,100395
1085,848,4,13,1:40.423,100423
1085,848,5,14,1:41.576,101576
1085,848,6,14,1:40.279,100279
1085,848,7,14,1:40.884,100884
1085,848,8,13,1:40.379,100379
1085,848,9,13,1:40.265,100265
1085,848,10,13,1:40.865,100865
1085,848,11,13,1:41.072,101072
1085,848,12,13,1:40.702,100702
1085,848,13,13,1:41.235,101235
1085,848,14,13,1:41.371,101371
1085,848,15,13,1:40.944,100944
1085,848,16,13,1:41.056,101056
1085,848,17,13,1:41.107,101107
1085,848,18,13,2:16.977,136977
1085,848,19,11,2:19.154,139154
1085,848,20,11,2:16.812,136812
1085,848,21,11,1:40.853,100853
1085,848,22,11,1:41.067,101067
1085,848,23,11,1:40.350,100350
1085,848,24,11,1:39.920,99920
1085,848,25,11,1:39.779,99779
1085,848,26,11,1:39.804,99804
1085,848,27,11,1:39.819,99819
1085,848,28,11,1:40.117,100117
1085,848,29,11,1:39.762,99762
1085,848,30,11,1:39.656,99656
1085,848,31,11,1:39.839,99839
1085,848,32,11,1:39.551,99551
1085,848,33,11,1:40.000,100000
1085,848,34,11,1:39.729,99729
1085,848,35,11,1:40.042,100042
1085,848,36,11,1:40.095,100095
1085,848,37,11,1:39.875,99875
1085,848,38,11,1:40.713,100713
1085,848,39,12,1:41.366,101366
1085,848,40,12,1:40.090,100090
1085,848,41,12,1:39.854,99854
1085,848,42,12,1:39.853,99853
1085,848,43,12,1:39.551,99551
1085,848,44,12,1:39.638,99638
1085,848,45,12,1:39.449,99449
1085,848,46,12,1:39.857,99857
1085,848,47,13,1:41.357,101357
1085,848,48,13,1:39.495,99495
1085,848,49,13,1:59.985,119985
1085,848,50,13,1:50.932,110932
1085,848,51,13,1:39.475,99475
1085,848,52,13,1:39.306,99306
1085,848,53,13,1:39.199,99199
1085,825,1,13,1:53.204,113204
1085,825,2,12,1:41.110,101110
1085,825,3,12,1:40.010,100010
1085,825,4,12,1:40.145,100145
1085,825,5,12,1:40.336,100336
1085,825,6,12,1:40.326,100326
1085,825,7,12,1:40.799,100799
1085,825,8,20,2:01.961,121961
1085,825,9,19,1:47.360,107360
1085,825,10,18,1:40.029,100029
1085,825,11,17,1:39.265,99265
1085,825,12,17,1:39.581,99581
1085,825,13,17,1:39.978,99978
1085,825,14,17,1:40.156,100156
1085,825,15,17,1:40.534,100534
1085,825,16,17,1:40.459,100459
1085,825,17,17,1:40.722,100722
1085,825,18,17,2:21.666,141666
1085,825,19,17,2:20.952,140952
1085,825,20,17,1:55.315,115315
1085,825,21,17,1:40.549,100549
1085,825,22,16,1:40.355,100355
1085,825,23,15,1:40.420,100420
1085,825,24,15,1:39.671,99671
1085,825,25,15,1:39.807,99807
1085,825,26,15,1:39.790,99790
1085,825,27,15,1:39.882,99882
1085,825,28,14,1:39.990,99990
1085,825,29,14,1:39.793,99793
1085,825,30,14,1:40.098,100098
1085,825,31,14,1:40.177,100177
1085,825,32,14,1:39.781,99781
1085,825,33,14,1:40.405,100405
1085,825,34,14,1:40.029,100029
1085,825,35,14,1:40.373,100373
1085,825,36,14,1:41.523,101523
1085,825,37,14,1:40.667,100667
1085,854,1,14,1:53.429,113429
1085,854,2,14,1:41.579,101579
1085,854,3,14,1:40.774,100774
1085,854,4,15,1:41.312,101312
1085,854,5,15,1:40.644,100644
1085,854,6,15,1:40.224,100224
1085,854,7,15,1:41.206,101206
1085,854,8,14,1:40.519,100519
1085,854,9,18,2:00.834,120834
1085,854,10,19,1:48.551,108551
1085,854,11,18,1:39.986,99986
1085,854,12,18,1:39.941,99941
1085,854,13,18,1:40.407,100407
1085,854,14,18,1:40.695,100695
1085,854,15,18,1:40.351,100351
1085,854,16,18,1:40.979,100979
1085,854,17,18,1:40.962,100962
1085,854,18,18,2:26.111,146111
1085,854,19,18,2:18.311,138311
1085,854,20,18,1:47.304,107304
1085,854,21,18,1:41.630,101630
1085,854,22,17,1:49.668,109668
1085,854,23,17,1:40.020,100020
1085,854,24,17,1:40.509,100509
1085,854,25,17,1:40.046,100046
1085,854,26,17,1:40.177,100177
1085,854,27,17,1:39.592,99592
1085,854,28,17,1:39.430,99430
1085,854,29,17,1:40.105,100105
1085,854,30,17,1:39.900,99900
1085,854,31,17,1:39.690,99690
1085,854,32,17,1:39.671,99671
1085,854,33,17,1:40.692,100692
1085,854,34,17,1:39.887,99887
1085,854,35,17,1:40.185,100185
1085,854,36,16,1:39.918,99918
1085,854,37,16,1:39.702,99702
1085,854,38,14,1:41.154,101154
1085,854,39,14,1:39.648,99648
1085,854,40,14,1:39.800,99800
1085,854,41,14,1:39.519,99519
1085,854,42,14,1:39.663,99663
1085,854,43,14,1:39.318,99318
1085,854,44,14,1:39.404,99404
1085,854,45,14,1:39.420,99420
1085,854,46,14,1:39.422,99422
1085,854,47,14,1:39.327,99327
1085,854,48,14,1:39.068,99068
1085,854,49,14,2:03.921,123921
1085,854,50,14,1:47.596,107596
1085,854,51,14,1:40.135,100135
1085,854,52,15,1:40.139,100139
1085,854,53,15,1:40.031,100031
1085,842,1,15,1:54.140,114140
1085,842,2,15,1:42.174,102174
1085,842,3,16,1:41.845,101845
1085,842,4,16,1:40.767,100767
1085,842,5,16,1:40.789,100789
1085,842,6,16,1:40.801,100801
1085,842,7,16,1:41.080,101080
1085,842,8,15,1:40.618,100618
1085,842,9,14,1:40.730,100730
1085,842,10,14,1:41.208,101208
1085,842,11,14,1:41.047,101047
1085,842,12,14,1:40.820,100820
1085,842,13,14,1:41.156,101156
1085,842,14,14,1:41.254,101254
1085,842,15,14,1:40.823,100823
1085,842,16,14,1:40.825,100825
1085,842,17,14,1:40.799,100799
1085,842,18,14,2:15.607,135607
1085,842,19,13,2:21.175,141175
1085,842,20,12,2:13.091,133091
1085,842,21,12,1:40.786,100786
1085,842,22,12,1:41.251,101251
1085,842,23,12,1:40.304,100304
1085,842,24,12,1:39.951,99951
1085,842,25,12,1:39.719,99719
1085,842,26,12,1:39.877,99877
1085,842,27,12,1:39.801,99801
1085,842,28,15,1:42.426,102426
1085,842,29,15,1:39.806,99806
1085,842,30,15,1:40.050,100050
1085,842,31,15,1:40.149,100149
1085,842,32,15,1:39.989,99989
1085,842,33,15,1:40.157,100157
1085,842,34,15,1:40.181,100181
1085,842,35,15,1:40.289,100289
1085,842,36,13,1:40.173,100173
1085,842,37,13,1:39.425,99425
1085,842,38,13,1:39.234,99234
1085,842,39,13,1:39.446,99446
1085,842,40,13,1:39.573,99573
1085,842,41,13,1:39.663,99663
1085,842,42,13,1:40.041,100041
1085,842,43,13,1:39.558,99558
1085,842,44,13,1:39.541,99541
1085,842,45,13,1:39.586,99586
1085,842,46,13,1:39.561,99561
1085,842,47,12,1:39.981,99981
1085,842,48,12,1:39.117,99117
1085,842,49,12,1:58.696,118696
1085,842,50,12,1:51.920,111920
1085,842,51,12,1:38.833,98833
1085,842,52,12,1:38.941,98941
1085,842,53,12,1:38.786,98786
1085,822,1,16,1:54.308,114308
1085,822,2,17,1:42.929,102929
1085,822,3,17,1:41.529,101529
1085,822,4,17,1:40.929,100929
1085,822,5,17,1:40.601,100601
1085,822,6,17,1:40.803,100803
1085,822,7,17,1:41.332,101332
1085,822,8,16,1:40.537,100537
1085,822,9,15,1:40.952,100952
1085,822,10,15,1:41.033,101033
1085,822,11,15,1:41.085,101085
1085,822,12,15,1:40.894,100894
1085,822,13,15,1:41.512,101512
1085,822,14,16,1:43.243,103243
1085,822,15,16,1:41.408,101408
1085,822,16,16,1:41.794,101794
1085,822,17,16,1:41.699,101699
1085,822,18,15,2:20.005,140005
1085,822,19,15,2:17.767,137767
1085,822,20,14,2:07.650,127650
1085,822,21,14,1:40.735,100735
1085,822,22,14,1:40.867,100867
1085,822,23,14,1:40.795,100795
1085,822,24,14,1:39.883,99883
1085,822,25,14,1:39.738,99738
1085,822,26,14,1:39.784,99784
1085,822,27,14,1:39.976,99976
1085,822,28,13,1:39.682,99682
1085,822,29,13,1:39.826,99826
1085,822,30,13,1:39.953,99953
1085,822,31,13,1:40.014,100014
1085,822,32,13,1:39.723,99723
1085,822,33,13,1:39.928,99928
1085,822,34,13,1:39.913,99913
1085,822,35,13,1:40.283,100283
1085,822,36,17,2:00.346,120346
1085,822,37,17,1:45.625,105625
1085,822,38,15,1:38.219,98219
1085,822,39,15,1:38.218,98218
1085,822,40,15,1:38.312,98312
1085,822,41,15,1:38.254,98254
1085,822,42,15,1:39.036,99036
1085,822,43,15,1:38.631,98631
1085,822,44,15,1:38.662,98662
1085,822,45,15,1:38.466,98466
1085,822,46,15,1:38.682,98682
1085,822,47,15,1:38.376,98376
1085,822,48,15,1:38.524,98524
1085,822,49,15,2:03.277,123277
1085,822,50,15,1:46.728,106728
1085,822,51,15,1:39.991,99991
1085,822,52,14,1:37.963,97963
1085,822,53,14,1:38.358,98358
1085,849,1,17,1:54.940,114940
1085,849,2,18,1:42.934,102934
1085,849,3,18,1:41.281,101281
1085,849,4,18,1:41.089,101089
1085,849,5,18,1:40.706,100706
1085,849,6,18,1:40.983,100983
1085,849,7,18,1:41.028,101028
1085,849,8,17,1:40.612,100612
1085,849,9,16,1:40.936,100936
1085,849,10,16,1:41.188,101188
1085,849,11,16,1:41.054,101054
1085,849,12,16,1:40.856,100856
1085,849,13,16,1:41.145,101145
1085,849,14,15,1:41.857,101857
1085,849,15,15,1:41.032,101032
1085,849,16,15,1:40.754,100754
1085,849,17,15,1:41.068,101068
1085,849,18,8,2:01.742,121742
1085,849,19,14,2:34.586,154586
1085,849,20,15,2:12.900,132900
1085,849,21,15,1:40.946,100946
1085,849,22,15,1:40.616,100616
1085,849,23,16,1:41.341,101341
1085,849,24,16,1:40.347,100347
1085,849,25,16,1:40.336,100336
1085,849,26,16,1:39.850,99850
1085,849,27,16,1:39.820,99820
1085,849,28,16,1:39.909,99909
1085,849,29,16,1:39.904,99904
1085,849,30,16,1:39.725,99725
1085,849,31,16,1:40.163,100163
1085,849,32,16,1:39.923,99923
1085,849,33,16,1:40.008,100008
1085,849,34,16,1:40.148,100148
1085,849,35,16,1:40.502,100502
1085,849,36,15,1:40.768,100768
1085,849,37,15,1:40.621,100621
1085,849,38,16,2:20.387,140387
1085,849,39,16,1:47.723,107723
1085,849,40,16,1:39.650,99650
1085,832,1,18,1:55.014,115014
1085,832,2,16,1:41.355,101355
1085,832,3,15,1:39.779,99779
1085,832,4,14,1:40.095,100095
1085,832,5,13,1:40.063,100063
1085,832,6,13,1:39.942,99942
1085,832,7,13,1:40.380,100380
1085,832,8,12,1:40.042,100042
1085,832,9,12,1:40.240,100240
1085,832,10,12,1:40.712,100712
1085,832,11,12,1:40.664,100664
1085,832,12,11,1:40.397,100397
1085,832,13,10,1:40.468,100468
1085,832,14,10,1:40.435,100435
1085,832,15,10,1:40.116,100116
1085,832,16,10,1:40.359,100359
1085,832,17,9,1:40.049,100049
1085,832,18,10,2:17.570,137570
1085,832,19,8,2:20.344,140344
1085,832,20,8,2:20.535,140535
1085,832,21,6,1:38.725,98725
1085,832,22,5,1:38.744,98744
1085,832,23,5,1:38.393,98393
1085,832,24,5,1:37.941,97941
1085,832,25,5,1:38.128,98128
1085,832,26,5,1:37.889,97889
1085,832,27,5,1:38.043,98043
1085,832,28,5,1:38.320,98320
1085,832,29,5,1:38.257,98257
1085,832,30,4,1:38.211,98211
1085,832,31,4,1:38.513,98513
1085,832,32,4,1:37.963,97963
1085,832,33,4,1:37.975,97975
1085,832,34,4,1:38.081,98081
1085,832,35,4,1:38.172,98172
1085,832,36,4,1:38.599,98599
1085,832,37,4,1:38.416,98416
1085,832,38,4,1:38.310,98310
1085,832,39,4,1:38.703,98703
1085,832,40,4,1:38.348,98348
1085,832,41,3,1:38.857,98857
1085,832,42,7,2:05.219,125219
1085,832,43,8,1:44.372,104372
1085,832,44,7,1:36.242,96242
1085,832,45,6,1:36.208,96208
1085,832,46,6,1:36.243,96243
1085,832,47,5,1:35.852,95852
1085,832,48,5,1:36.611,96611
1085,832,49,5,1:47.636,107636
1085,832,50,5,2:00.875,120875
1085,832,51,5,1:35.781,95781
1085,832,52,5,1:36.352,96352
1085,832,53,5,1:36.446,96446
1085,855,1,19,1:55.290,115290
1085,855,2,19,1:43.130,103130
1085,855,3,19,1:41.256,101256
1085,855,4,19,1:41.111,101111
1085,855,5,19,1:40.779,100779
1085,855,6,19,1:40.816,100816
1085,855,7,19,1:41.176,101176
1085,855,8,18,1:40.806,100806
1085,855,9,20,2:01.165,121165
1085,855,10,20,1:48.448,108448
1085,855,11,20,1:40.822,100822
1085,855,12,19,1:40.129,100129
1085,855,13,19,1:40.408,100408
1085,855,14,19,1:40.391,100391
1085,855,15,19,1:40.232,100232
1085,855,16,19,1:40.370,100370
1085,855,17,19,1:40.327,100327
1085,855,18,16,2:10.145,130145
1085,855,19,16,2:12.365,132365
1085,855,20,16,2:04.356,124356
1085,855,21,16,1:40.864,100864
1085,855,22,18,2:24.607,144607
1085,855,23,18,1:48.747,108747
1085,855,24,18,1:39.750,99750
1085,855,25,18,1:39.368,99368
1085,855,26,18,1:39.449,99449
1085,855,27,18,1:39.833,99833
1085,855,28,18,1:39.483,99483
1085,855,29,18,1:39.369,99369
1085,855,30,18,1:39.988,99988
1085,855,31,18,1:39.868,99868
1085,855,32,18,1:40.349,100349
1085,855,33,18,1:39.877,99877
1085,855,34,18,1:40.229,100229
1085,855,35,18,1:40.235,100235
1085,855,36,18,1:40.366,100366
1085,855,37,18,1:42.069,102069
1085,855,38,17,1:40.839,100839
1085,855,39,17,1:40.223,100223
1085,855,40,17,1:42.354,102354
1085,855,41,16,1:45.418,105418
1085,855,42,16,1:40.119,100119
1085,855,43,16,1:39.877,99877
1085,855,44,16,1:41.794,101794
1085,855,45,16,1:40.046,100046
1085,855,46,16,1:40.027,100027
1085,855,47,16,1:42.395,102395
1085,852,1,20,2:02.423,122423
1085,852,2,20,1:40.240,100240
1085,852,3,20,1:40.619,100619
1085,852,4,20,1:40.216,100216
1085,852,5,20,1:40.672,100672
1085,852,6,20,1:40.944,100944
1085,852,7,20,1:41.138,101138
1085,852,8,19,1:40.735,100735
1085,852,9,17,1:41.117,101117
1085,852,10,17,1:42.007,102007
1085,852,11,19,2:04.195,124195
1085,852,12,20,1:50.630,110630
1085,852,13,20,1:41.601,101601
1085,852,14,20,1:41.728,101728
1085,852,15,20,1:41.886,101886
1085,852,16,20,1:42.279,102279
1085,852,17,20,1:42.297,102297
1086,847,1,1,1:28.391,88391
1086,847,2,1,1:52.128,112128
1086,847,3,1,1:30.593,90593
1086,847,4,1,1:23.722,83722
1086,847,5,1,1:23.954,83954
1086,847,6,1,1:23.999,83999
1086,847,7,1,1:24.069,84069
1086,847,8,1,1:24.073,84073
1086,847,9,1,1:23.714,83714
1086,847,10,1,1:24.514,84514
1086,847,11,1,1:24.310,84310
1086,847,12,1,1:24.199,84199
1086,847,13,1,1:24.535,84535
1086,847,14,1,1:25.013,85013
1086,847,15,1,1:24.873,84873
1086,847,16,3,1:27.655,87655
1086,847,17,6,1:43.376,103376
1086,847,18,4,1:23.272,83272
1086,847,19,3,1:23.466,83466
1086,847,20,2,1:23.636,83636
1086,847,21,2,1:23.923,83923
1086,847,22,1,1:23.656,83656
1086,847,23,1,1:23.566,83566
1086,847,24,1,1:23.901,83901
1086,847,25,1,1:23.654,83654
1086,847,26,1,1:23.763,83763
1086,847,27,1,1:23.878,83878
1086,847,28,1,1:24.566,84566
1086,847,29,1,1:24.266,84266
1086,847,30,1,1:24.196,84196
1086,847,31,2,1:25.123,85123
1086,847,32,2,1:24.588,84588
1086,847,33,2,1:23.939,83939
1086,847,34,2,1:23.997,83997
1086,847,35,2,1:23.862,83862
1086,847,36,2,1:24.160,84160
1086,847,37,2,1:23.900,83900
1086,847,38,2,1:24.267,84267
1086,847,39,3,1:26.637,86637
1086,847,40,6,1:42.258,102258
1086,847,41,6,1:25.108,85108
1086,847,42,5,1:23.931,83931
1086,847,43,5,1:22.967,82967
1086,847,44,5,1:22.907,82907
1086,847,45,5,1:23.040,83040
1086,847,46,5,1:23.027,83027
1086,847,47,5,1:23.223,83223
